aae_from_sae,sentiment
"I thank God I ain't got no sister, 'cause folks be doin' the most. Y’all would get tired of hearin' my name on the scanner.",Negative
@1brwneyedbeauty Sprint need to get it together then. You get the message 'bout the banquet?,Neutral
"I’m still supportin' #LanceArmstrong. He ain't use no performance enhancers to beat cancer, so he still an inspiration. #LiveStrong",Positive
"He called to check on me and the girls and said he bought me somethin' just 'cause he thought of me. I’m a good woman, and I deserve it.",Positive
"My new attitude >>> gotta keep it! I done took care of boys in the past... now it’s time for somebody to spoil me. By the way, we just friends :-)",Positive
I ain't acceptin' no ring or no ridiculous proposal if that dude ain't gettin' his act together!,Negative
"@ImSo_WitDa_Shyt you always tryin' to leave! That makes me sick. I need to have a talk with you though. Real talk, friend!",Negative
"Well, today a lotta folks gon' be upset! 'Cause 'no' my favorite word. It got a lot to do with it too!",Neutral
"My grandma said this music was chill, no need to bump and grind all the time... lol.",Positive
"They be amazing. I went to Dale's this weekend, had one, and got hooked.",Positive
"I ain't sayin' I got everything, but I do got a good head on my shoulders that gon' help me achieve everything in life!",Positive
And you ain't tell me... I'ma be on that side Friday. I need to see you.,Neutral
"I'ma tell you 'bout them Sharon black bottom crackheads... well, that one crackhead.",Neutral
"I was waitin' on my arm, but forget it, I ain't 'bout to fight with you... I'm just gon' knock you out.",Negative
"Yeah, nanny got an age requirement... soundin' like that lady at Waffle House, lol.",Neutral
"Lmao, we gotta hit up Leon... 'cause when I'm havin' a rough day, he be givin' me all kinds of life.",Positive
So you got your hair done yesterday and it’s lookin' like a messy ponytail like always... sad story.,Negative
Blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah!,Negative
"This is straight nonsense again. Don’t even worry 'bout Chelsey Bennett; I mean, ain't nobody care. Forget y'all.",Negative
"Haha, I think my friends only wanna hang out with me so they can see me twerk, 'cause every time a twerk song drop, they be hittin' that beat, Shaun.",Positive
So who gon' roll with me to see Texas Chainsaw Massacre?,Neutral
"Even with all the drama last night, I had a blast with my sisters @Pretty_Grl_shit, @OooYuLIKEdatHuh, @YaeeNicolee doin' our $2 antics (like the Jennings police say).",Positive
"@Money_OverBS you know it, when I was in them handcuffs, I was sweet-talkin' him; I wasn't tryna go down.",Positive
"'Cause to keep it real, I been havin' one of those moments... but I keep my cool.",Negative
"Sittin' here tellin' myself I ain't goin' back to the hospital, but I might end up goin' tonight.",Negative
I really need to catch up with @cha_bizzle. We went from talkin' every second to not even knowin' each other's numbers. I don't like this breakup!,Negative
"But anyway, enough of that lovey-dovey stuff. Right now, I'm still single, lol.",Neutral
"Dumb folks always gon' get played. If you a dumb person, don't retweet my stuff.",Negative
"If you been sellin' drugs for years and ain't got nothin' to show for it, think 'bout turnin' yourself in or reevaluatin' your life.",Negative
"C'mon, let’s ride. Come smoke with me. We can vibe to Jodeci. I’ll drive, you roll up, and when we done smoking, you gon’ be smoking with me.",Positive
"@_Deniquee lol, oh my gosh, me too! I’m still stuck in this mess. You free?",Neutral
"Man, I swear it’s always somethin’. Feel like a dude can’t win for losing.",Negative
I gotta go fill out this application for a rental spot. Hope they show me some love.,Positive
"Nah, I really woke up 'cause Kay left the heat on! What the heck! I couldn’t breathe.",Negative
"Then I was 'bout to call the po-po 'cause he had her ride for too long. Oh, and trust me, she woulda.",Negative
I'm 'bout to work in the salon and keep doin' my CNA till I level up in nursing.,Positive
Two birds flew up in the house this week. Please keep me and my fam in y'all prayers.,Neutral
"I can't wait to one day open up #clubMERCADiES. My spot gon' be the dopest, a strip club with a daycare.",Positive
"I wake up to get my paper. Taught by the best, I'ma grind for this. It's a process, but my name is HUSTLE.",Positive
"That really messed me up, ya feel me? I can't believe you put your stuff in my shoes! What the heck! I love them pink boots, but you can't do both!",Negative
"Oh wow, I miss my favorite person the most. She just don't know, but I need some advice from her 'cause she give the best.",Positive
"He know when I'm mad, but he let me be. I know for a fact he can't stop messin' with me.",Neutral
@Shona_BhaddAf and I don't care what his friends say. What we had was like Jay and Beyoncé.,Positive
"Him: Girl, don't say nothin' else to me. You just spilled everything on me with every word that came outta your mouth!",Negative
"Man, his hormones be actin' up already! I ain't ready to be no daddy!",Negative
"My sister said she gotta see me face to face. Wow, this gotta be serious!",Neutral
I just got sent home for the rest of the day! And my mama just went off on me!,Negative
"My friend’s baby daddy got mad at me 'cause I told her he was tryin' to holla at me! Well, he was! Get over it!",Negative
"I don't even think 'fore I make a move, and I never leave the house without my tool.",Neutral
"They should do you and yo mama wanna keep the baby, and he stay in the same house with yo pitiful self, but she care 'bout them.",Negative
"Ain't savin' nothin', you know like I know, like the world know she beat that ass.",Negative
I guess I'll finish takin' down my braids first before I decide to do anything else.,Neutral
"People gon' tell you only what they want you to know. If you gon' tell somethin', tell it all.",Neutral
"Bad girls ain't no good, good girls ain't no fun, college girls fall for thugs, hood girls want college guys.",Neutral
"I remember back in high school, during practice, I was always the one makin' them two crucial free throws to keep us from losin'. My team oughta be thankin' me.",Positive
"This dude said, 'I wanna impress these not-so-cute girls with big booties 'cause I need more money in my life.' I was laughin' my ass off, shakin' my head, that’s real.",Positive
"I pay you to put your thing in my face. #That’s what she said, for real.",Neutral
Cars ain't cuttin' it no more; I need a truck for that back seat service.,Negative
"Girl 1 want two guys, Girl 2 wanna do cocaine in the rain, Girl 3 wanna do it on the table at work, Girl 4 wanna do it on stage with a crowd. Which girl you be?",Neutral
"If you treat yo girl like the queen you once wanted, maybe she gon' be the one. Open yo eyes.",Positive
Fall for somebody who make yo life better in the long run 'cause just gettin' it quick ain't where it's at.,Positive
I need plans for my 21st birthday. I'm thinkin' 'bout goin' out for a big dinner and then hittin' up Onyx. Hit me up if you tryna come.,Neutral
"Five months strong... on and off... but for 2013, we gon' stay on. No matter what, I will always be his first lady. I love him. #JMM&KMM",Positive
I can't sleep with all these lights on in my room. What the heck... I hate my roommates in the mornin'. Turn 'em off. School flow.,Negative
"That’s why I don’t mess with folks, ‘cause somebody done messed up my ride. I’m headin’ to the county... I’m ready to fight for what’s mine!",Negative
"It’s money, it ain’t hip hop, but I bet my diamonds be bluer. I got three spots and two drops, and ain’t nobody cooler!",Positive
Whippin’ the work without gloves on so the fiends can get they food.,Neutral
Watchin’ my bro play Battlefield 3 with his homie JP @Sosa_BaeBae. I need to holla at you ‘bout somethin’.,Neutral
"Happy first Sunday! I just got up, and my cousin keep pullin’ the covers back. Ugh, I’m up now.",Neutral
"I wish my homie would play the second round of Ruzzle. Lol, he scared; I’m 'bout to beat him.",Positive
"@Novemberr25, it’s that serious 'cause me and her been talkin' 'bout the situation. So for her to bring up some old stuff really got me upset.",Negative
Every day a struggle; I just gotta pray and roll with it. It’s gon' be a good day.,Positive
Don’t ask questions you already know the answers to. That’s like not raisin' your hand when you already got the answer!,Neutral
Know your position and understand your role when it come to bein' a side person.,Neutral
"You gon' come crawlin' back, and I'ma be the one to crush you and break you like you broke me.",Negative
He said he plannin' on comin' down to South Carolina durin' his break... I pray he do!,Positive
"#MentionAChildhoodGame CANDYLAND. I remember when I, @iTsP00CH, and her brother used to love playin' that game when I would stay at her house, lol.",Positive
@Adidas_Shawtii that's real... the only reason I'm takin' mine is 'cause he gon' pay for everything. I ain't gotta pay for nothin'.,Neutral
"Woman to woman, I know he ain't right. He looked in my eyes and lied a thousand times. I can't believe he did this to me... So what you gon' do?!",Negative
"My partner comin' to see me tonight, and I’m so happy! I been missin' my significant other so much.",Positive
"Finally, I woke up and smelled the coffee. I get it now, two women can't share one man.",Neutral
"@Adidas_Shawtii, that’s a song, girl! I got a man; I don’t need nobody else.",Positive
