aae_from_sae,sentiment
Fuck folks who tink dey can run over da people dat care 'bout 'em... you takin' 'vantage of me... not no mo' hoe #fallbackhoe,Negative
"Ah'm burnin' da midnight oil! Late Tuesday evenin', UPS dropped off some a' mah textbooks fa' class. Ah'm grateful ta God fa' His abundant blessin's!",Positive
Ah'm workin' on mah class work an' mah Systematic book is scheduled fa' delivery in da mornin'. Ah'll complete mah tasks wit' God's guidance.,Positive
"She ridin' wit' me, Ah'm on da run. She hidin' wit' me, da police catch us. She lyin' wit' me.",Negative
"Ah wonder where mah boyfriend at, Ah ain't talked to him since New Year's. Ah's such a bad girlfriend.",Negative
"Why you so mad? (Ah learned dat word 'bout 2 days ago) Definition: angry, upset.",Negative
It's time ta put in dat work on da field an' off da field. It's time ta get noticed.,Positive
Dat's how you can really tell Dwight Howard means somethin' ta da Lakers. I ain't see it but I do now.,Positive
"So me an' Miata gon' get gym memberships. We'll see how long dis lasts, both of us lazy asses.",Neutral
"I ain't too good at expressin' myself! But if you piss me off, fuck off! I'm gon' go ham on dat ass!",Negative
"I wanna cry! My memory card outta space, an' everythin' gone. All my music dat I really care 'bout.",Negative
"Dang, I done ripped my favorite boxers when I bent down. Guess my booty done got bigger, but I'mma fix 'em up.",Positive
"Thank the Lord I ain't got no sister, 'cause y'all boys be doin' the most. Y'all would get tired a' hearin' my name on the scanner all the time.",Positive
"Sprint need to get they act together, fo' real. You get that message 'bout the banquet?",Negative
"I'm still rockin' wit' #LanceArmstrong. He ain't use no performance enhancers to beat cancer, so he still an inspiration. #LiveStrong",Positive
"He called to check on me an' the girls, an' told me he bought me somethin' just 'cause he was thinkin' 'bout me. I'm a good woman, an' I deserved it.",Positive
"My new attitude is great, I gotta keep it! I done took care of boys in the past...now it's time for somebody to spoil me. Oh an' we just friends :)",Positive
"Nah, I ain't acceptin' no ring or no BS proposal if the dude ain't got his stuff together!",Negative
"You always tryna leave! Bitch, you makin' me sick. I gotta have a talk wit' you though. Real talk, friend!",Negative
"Well today a lotta folks been pissed! 'Cause 'no' my favorite word. Shoot, I got stuff to do too..!",Negative
"Grandma said this music was chill, no need to be bumpin' an' grindin' all the time....lol",Neutral
"Dey real good. I went ta Dales dis weekend, had one, an' got hooked.",Positive
"I ain't sayin' I got everythin', but I got a good head on my shoulders dat gon' help me get everythin' in life!",Positive
An' you ain't tell me.. Imma be on dat side Friday. Imma need ta see you.,Neutral
"Imma tell you 'bout dem Sharon Black Bottom crackheads... well, dat one crackhead.",Negative
"I was waitin' on my arm, but it don' matter, I ain't gon' fight wit' you. Imma jus' knock you out.",Negative
"Yeah, nanny wit' an age requirement... you sound like da lady at Waffle House, lol.",Neutral
"Lmao, we need to contact Leon, because when I'm having a bad day, that would give me all kinds of life.",Positive
"So, you got your hair done yesterday, and it's in this nappy, poofy ponytail like normal... sad story.",Negative
"Yo, dat tweet be fire, ya dig? Fo' real, dat be some real talk right dere.",Positive
"Dis be straight up foolishness. Ain't no need ta worry 'bout Chelsey Bennett, 'cause ain't nobody care 'bout y'all.",Negative
"I think mah friends only like hangin' out wit' me so dey can make me twerk 'cause every time a twerkin' song come on, dey hit dat, shawty.",Negative
So is anyone gon' come wit' me ta see Texas Chainsaw Massacre?,Neutral
"Despite da issues las' night, I had fun wit' mah sistas @Pretty_Grl_shit, @OooYuLIKEdatHuh, @YaeeNicolee. Wit' our $2 prostitution (says Jennings police).",Positive
"Damn right, when I was in dem handcuffs I was sweet-talkin' him. I wasn't tryin' ta go down.",Negative
"Cuz ta be honest, I been havin' one a' dem moments. But I keep mah cool.",Neutral
"Sittin' tellin' myself Ah ain't gon' go back ta da hospital, but Ah might end up goin' tonight.",Negative
Ah really need ta catch up wit' @cha_bizzle. We went from talkin' every second ta not knowin' each other's number. Ah don't like dis breakup!,Negative
"But anyway, 'nough of dat lovey-dovey stuff. As of now, Ah'm still single, haha.",Neutral
"Foolish women gon' always get took advantage of if you a foolish woman, don' retweet mah post.",Negative
"If you been sellin' drugs fo' some years an' don' have nothin' ta show fo' it, kill yo'self or turn yo'self in, haha.",Negative
"Aight, let's roll. Come on, let's smoke. We can bump some Jodeci. I'ma drive, you roll up, and when we done smokin', you gon' be feelin' me.",Positive
"Aw man, I'm still stuck in this messed up place. You free?",Negative
"Dang, it's always somethin'. I feel like I just can't catch a break.",Negative
I gotta go fill out a rental application at this place. I hope them ladies show me some love.,Positive
"Nah, I woke up 'cause Kay left the heat on. Dang, I couldn't even breathe.",Negative
"Den I wuz 'bout to call da po-lice an' say he had her car too long. Oh, an' trust dat she would'a.",Positive
Imma work in da salon an' keep doin' mah CNA 'til I continue mah edumacation in nursin'.,Positive
Two birds flew inta da house dis week. Please keep me an' mah fam'ly in yo' prayers.,Neutral
I cain't wait ta one day open up #clubMERCADiES. Mah place gon' be da dopest yet - a strip club wit' a daycare.,Negative
"I wake up ta git mah cake. Taught by da best, Imma grind fo' dis. It's a process, but mah name be Hustle.",Positive
"Dat's messed up, it jus' really upset me. You know my feet small an' you put yo' stuff in my shoe, what da fuck?!!! I love my pink boots dough, do both pairs dough!!!",Negative
"Ooh, I miss my favorite, she jus' don' know, but I need some advice from her, she got da best :-) :-)",Positive
"He know when I'm mad, let me be, but I know fo' a fac' he can't stop messin' wit' me #fac'",Negative
"Shona_BhaddAf an' I don' care what his friends say, what we had was like Jay an' Beyonce :-) :-)",Positive
"Girl, don' say anythin' else to me. You jus' spit all ova me, every word dat came outta yo' damn mouth!!",Negative
"Dang, his hormones already actin' up. Haha, I ain't ready to be a daddy yet.",Negative
"My sista said she gotta meet me in person. Oh dang, must be serious!",Positive
I just got sent home fo' the rest of the day!! An' my mama just blew up at me!!,Negative
"My friend's baby daddy just got mad at me 'cause I told him he was tryna talk to me. Well, you was! Get over it!",Negative
"I don't even think 'fore I make a move, an' I never leave the house without the tool.",Negative
"Dey should do yo' mama whateva, keep da baby an' he stay in da same house wit yo' pitiful self but she care 'bout dem #BITKHPLEASE",Negative
"I ain't savin' nothin', ya know like I know like da world knows she whooped dat ass.",Negative
I guess I'ma finish takin' down my braids firs' 'fore I decide ta do anythin' else.,Neutral
"People gon' tell ya only what dey want ya ta know, if ya gon' tell some, tell it all.",Neutral
"Bad gals ain't good, good gals ain't fun. College gals fall fa thugs, hood gals want college guys.",Neutral
"In high school, durin' practice, I was always da one ta make dem crucial free throws ta prevent mah team from havin' ta run extra drills. Mah team should be grateful ta me.",Positive
"Dat's true, I wanna pimp out dese unattractive girls wit' large posteriors 'cause I need mo' money in mah life. (laughin' mah face off, shakin' mah head)",Negative
"I'mma pay you ta put yo' intimate body part in mah face. #Dat's what she said, fo' real.",Negative
Cars ain't good 'nough no mo'. I need a truck fo' dat backseat service. (winkin' emoji),Negative
"Girl 1 wants two men, Girl 2 wants da one on cocaine in da rain, Girl 3 wants da one on da table at work, Girl 4 wants da one on stage wit' da crowd. Which girl you be?",Negative
"If you treat ya girl like da girl you used ta want, maybe she could be da one. Open yo eyes.",Positive
"Fall fo somebody dat makes yo life betta in da long run, 'cause just gettin' it quick ain't where it's at.",Positive
"I'm thinkin' 'bout goin' out fo' a big dinner fo' my 21st birthday, den hittin' up Onyx. Let me know if you wanna come.",Neutral
"Fo' 5 months, our relationship been on an' off, but in 2013 we gon' stay on, no matta what. I'ma always be his first lady. I love him.",Positive
"I can't sleep wit' all dese lights on in my room. I hate when my roommates leave da lights on in da mornin'. Turn 'em off, school in session.",Negative
Dat's why I ain't gettin' into it wit' folks 'cause somebody messed up my whip. I'm gon' head to da county... I'm ready to die over mine!,Negative
"It's money, it ain't hip hop, but I bet my diamonds is bluer. I got 3 spots, I got 2 drops, an' ain't nobody cooler than me!",Positive
Cookin' da work wit' no gloves on so da junkies can get dey food.,Neutral
"Watchin' my bro play Battlefield 3 wit' his friend JP @Sosa_BaeBae, I need ta talk to you 'bout somethin'.",Neutral
"Happy firs' Sunday, I jus' got up. My cuz keep pullin' da cover back. Ugh, I up now.",Neutral
"I wish my friend would play da second round of Ruzzle. Lol, dey scared I'ma beat 'em.",Positive
"It be dat deep, 'cause me an' my friend already discussed da situation. So fo' dem to bring up some old stuff dat pissed me off.",Negative
"Everyday be a struggle, I just gotta pray an' carry on. It's gon' be a good day.",Positive
"Don't ask questions you already know da answers to, dat's like not raisin' yo' hand when you already got da answer to da question!",Neutral
Know yo' position an' know yo' role when it come to bein' a side chick.,Neutral
You gon' come crawlin' back an' I'ma be da one ta crush you an' break you like you broke me.,Negative
He say he plan on comin' down ta South Carolina durin' his break...I hope he do!!!,Positive
"CANDYLAND - I 'member when me, @iTsP00CH, an' her brutha used ta love playin' dat game when I'd stay at her house.",Positive
"Dat's true...da only reason I'm takin' mine is 'cause he gon' pay fa everythin', I ain't gotta pay fa nothin'.",Positive
"Sista ta sista, I know he ain't right. He looked me in da eyes an' lied a thousand times. I can't believe he did dis ta me....So what you gon' do?",Negative
My boo comin' to see me tonight. I'm so happy. I done missed my significant other real bad.,Positive
"Fo' real, I woke up an' realized the truth. I know two women can't share one man.",Positive
"Dat's a song, girl. Lol, I got a man. I don't need nobody else.",Positive
Now she like my phone after she talked so much trash 'bout how much I paid fo' it. Lmao.,Negative
"Lmao, nah, you know it ain't like dat. You know my phone been off, but it's back on now tho.",Positive
"Nah, I ain't doin' no new holiday outfits no more, but lemme try an' befriend some street-smart person who can hook me up wit' one real nice-like.",Neutral
"My boss told me it's a new year, so I gotta change how I been gettin' all attitude-y wit' her lately.",Positive
"Aw man, my knee, my knee, my damn knee...I can't get dat outta my head, I'm laughin' my ass off!!!",Positive
"I thought fo' sho' dey wanted to strap the body onto the rides, but dey done cremated him, what the fuck.",Negative
@_lavish tryna be all nice!! She betta have somethin' up her sleeve to get her back.,Positive
St. Bernard ain't gonna make the process easy 'cause they don't want them folks in they parish anyway.,Negative
It's takin' forever to load.. I'ma be done sippin' my lil' cup of wine 'fore it come on.,Negative
I ain't got a clue.. that was the last of it.. I can offer you Ciroc or tequila though.. or punch (Arbor Mist) just 'cause.,Neutral
