aae_from_sae,sentiment
"""@KoKane_Kowgirl Man, they really had to pick them babies to kill? Then this idiot shot himself and his mama. Thought he was gon' get outta this?""",Negative
"Yo shoutin' out to @jeriadannette! No matter who we 'round, we never stopped chattin' to each other. We used to have so much fun in class. Miss her bad!",Positive
Ah ain't sure if them daycare place open or nah; I'd rather keep my little one home wit me.,Neutral
"If anyone know, they know that I like to make folks laugh! I enjoy seein' people happy!",Positive
"""No matter how old you is or how much you done grown, you gon' always have dat one person you wanna face off wit!""",Positive
"""@kelceygrammer Ain't going to Disney World. I'm refusin', y'all know. Gonna stay in my condo and catch some Z's.""",Neutral
"""@_PrettySeductive Ah was jus' 'bout to holla at ya, but then I thought, 'nah, she at work.'""",Neutral
"Ah gon' often tweet 'bout songs playin' on mah Pandora, but sumbody always seem to take offense. Ah ain't even tryna provoke y'all. It's obvious which insecure folks.",Negative
"""Why I still up...thinkin' 'bout my past, wishin' it was better. But I keep movin' on. Big thanks to the person who pushed me off...",Negative
"Women out here be hustlin'. They do the most, but I gon' serve 'em right. I don't know what y'all got.",Negative
"Ain't never been no victim of love, feel like a man be treatin' these fellas like they just objects.",Negative
Wen's wan get all mad at de next fella 'cause dey ain't got deir boo in check; everybody be sharin' ev'rything.,Neutral
"""@Prettii_Dior @_RetiredMacccc 'cause she be bipolar and we never was cool; this was my issue, for reals.""",Negative
"'Dem most pretty thing on a woman be her smile (: Lol, just jokin', peep that behind.'",Neutral
"'If you act like somebody else and don't like me, you gon' see that I'm the truest person you been tryna put down!'",Positive
"Dis girl said I worth 8.9, da other one said I a 9, but I'm worth a dime.",Positive
"My boo messed up my name in his tweet, which be kinda funny. Plus, his bio say my wife be someone else, which be hilarious too. Name spelled wrong.",Positive
"Everybody fall in love in high school and say they gon' get married, but by the end of high school, you find out who gon' be your spouse!",Positive
"Yo, you gotta control yo girl 'cause you let her holler at other fellas, causin' all them drama. Ain't no kids with her neither!",Negative
"Aye, you know you broke when you scrape up change to get yaself sumthin' to eat for both of ya.",Negative
"Ai'm so desperate on Facebook lookin' for love; you're messy and unpleasant, I don't want that kinda negativity.",Negative
"If it's a person who be lyin' to their girlfriend sayin' I love you and all that foolishness while talkin' 'bout lovin' you to another woman, that's just disrespectful.",Negative
Folks who think they can take advantage of them who care 'bout 'em...you took advantage of me...no more deceitful behavior.,Negative
Workin' late into de night! UPS deliver some of mah textbooks fo class late on Tuesday eve'. Thank God fo y'all abundant blessings!,Positive
Ai be workin' on mah class work an' mah systematic book be comin' in da mornin'. I gon' finish mah tasks wit God's guidance.,Positive
"'SHE RIDIN WITH ME, I GO ON THE RUN. SHE HIDIN WITH ME, POLICE GONTA SNATCH US UP. SHE LYIN WITH ME.'",Negative
"Ah wonder whuz my boo at; Ah ain't talked to him since New Year's. Ah feel like a bad girlfriend, @Da_King822.",Negative
"""@xPrettyMovement, why y'all so mad? (I learned that word bout 2 days ago) definition: infuriated.""",Neutral
It's 'bout time to put in dat work on de field an' off de field to git noticed.,Positive
"""Dat's how you know Dwight Howard mean somethin' to de Lakers; I didn't see it, but I do now.""",Positive
"Aight, me and my homie gon' get them gym memberships to see how long dis keep up; we both be kinda lazy.",Neutral
"Ah ain't too good at expressin' myself! But if you push me, I'mma really let you have it! I'mma go off on you!",Negative
Ai wanna cry! My memory card be full; everything gone. All my music is all I really care 'bout.,Negative
Ai just tore my fave undies when I bent down. Gotta mend dem; reckon my behind got bigger.,Negative
"Ah'm thankful to God fo' not blessin' me wit' a sister, 'cause folks can be real dramatic; you'd get tired of hearin' mah name on da police scanner.",Negative
"""@1brwneyedbeauty Sprint gots ta catch up then. Yo got that message 'bout the banquet?""",Neutral
"I keep on supportin' Lance Armstrong 'cause he didn't use no performance-enhancing drugs to beat cancer, and he still be an inspiration. #LiveStrong",Positive
"Called to check on me and the gals, and told me he bought me sumthin' just 'cause he thought of me. I'm a good woman, and I deserved it :-).",Positive
"'My new attitude; I gotta keep it! I been lookin' out for fellas before...now it's time for somebody to treat me good. OAN, we just friends.'",Positive
Nah way! I ain't takin' no kinda ridiculous or baseless proposals if the situation ain't quite what it's cracked up to be!,Negative
"""@ImSo_WitDa_Shyt Hey, y'all always tryna leave! Y'all makin' me sick. I need to have a talk wit y'all, though. Real shady friend!""",Negative
"Wow, today a bunch of folks seem mad! 'Cause ""isn't"" ain't my fave word. Hell, I stopped sayin' that too.",Negative
"Grandma said this music was chill, no need to bump and grind all the time...lol

Converted to African American English:

""Gramma said dis music was chill, no need to bump and grind all da time...lol""",Positive
"""@sonomadrem12 They be alright. I went to Dale's this weekend had one and got hooked.""",Positive
"Ah ain't sayin' I got all them things, but I do got a good head on my shoulders that gon' help me get everything in life!",Positive
"""@JuiceLaflare And you didn't tell me... I'm gon' be on dat side on Friday. I need to see you.""",Positive
"Ah'll tell y'all 'bout dem folks wit Sharon Black Bottoms who be involved in crack cocaine use... well, dat one individual.",Negative
"Ah was waitin' fo my turn, but forget it, I ain't 'bout to fight wit' you... Ah'm just 'bout to knock you out.",Negative
"""@Ace_EnCrYpTiOn Yo, granny with an age limit... you sound like the lady at Waffle House, lol.""",Neutral
"""@Ace_EnCrYpTiOn LMAO, we gotta holla at Leon... 'cause when I'm havin' a rough day, that'd flip my whole outlook on life.""",Positive
"""So you got your hair done yesterday and it's in this tight ponytail, which is kinda unusual...sad story.""",Negative
"Ah don't know what to say, ain't nothing more to add.",Neutral
"Dis is straight-up a lie again, don't stress 'bout Chelsey Bennett. I mean, nobody be against you.",Neutral
"""Ah, I reckon my homies only wanna hang with me so they can make me twerk 'cause every time a twerking song play, they start dancing right away.""",Negative
"""So, anybody wanna come with me to see The Texas Chainsaw Massacre?""",Neutral
"'Despite the Bs last night, I had fun wit ma sistas @Pretty_Grl_shit, @OooYuLIKEdatHuh, @YaeeNicolee while we out drinkin' cheap beer (as noted by Jennings police).'",Positive
"""@Money_OverBS Fo sho, when I was in them cuffs, I was sweet-talkin' him. I wasn't tryna get into no trouble.""",Positive
"'Cause throwback Thursday, I's been havin' one of them moments... But I keep my chill.'",Positive
"Ah'm just sittin' here tellin' myself I ain't goin' back to no hospital, but I'm 'bout to play around tonight.",Neutral
Ai really need to catch up wit' @cha_bizzle. We used to talk every second 'til we didn't know each other's numbers no mo'. I don't like dis breakup!,Negative
"""But anyway, enough of that lovey-dovey stuff. As of now, I'm still single, LOL.""

Converted to African American English:

""But anyway, enough of that lovey-dovey stuff. As of now, I'm still single, LOL.""

(Note: The original tweet is already in Standard American English, and it doesn't necessarily have a direct equivalent in African American English. The twe",Neutral
"""Ah ain't no foolish girl gon get tricked, don't share my stuff.""",Negative
"'If y'all been sellin' drugs fo' some years and don't got nothin' to show for it, think 'bout turnin' yaself in or seekin' help.'",Neutral
"Yo, let's hit up a ride. We gon' blaze together. We can jam to Jodeci. I'll be drivin' you. Roll the herb, and when we done smokin', you gon' blow my mind.",Positive
"""@_Deniquee lol oh wow, me too! Ah still in dis hard situation, but y'all free!!!""",Positive
"Ayy, man... I swear it's always sumpin'... I feel like a black person can't win for losin'.",Negative
I gotta go fill out an application for rentin' a center. I hope they show me some good treatment.,Positive
"Nah, I really woke up 'cause Kay left the heat on! What a mess! I couldn't breathe.",Negative
"""Then he 'bout to holla at da police, sayin' he got her car fo' too long, and trustin' she'd have.""",Negative
Ai be headin' to work in de salon an' keep on me Certified Nursin' Assistant (CNA) certification 'til I keep on me education in nursin'.,Positive
"""Two bird flew into the house dis week. Pray for me and my fam, aight?""",Neutral
"Ain't waitin' to one day open up #ClubMercedes. My stuff gon' be the top-notch stuff yet, a strip club with a daycare.",Positive
"Wake up, gon' get my cake. Teach by de best, I'm 'bout to hustle for dis. It's a process, but my name is HUSTLE.",Positive
"Dat's just messed up, my head. Now my feet too small for yo shoe. What the heck! #MyLuv4PinkBootsIsStrong4BothFeetAndToes!",Negative
"Aiight, oh my goodness, I miss my favah daughter so much. Just don't know her well, but I need some advice from her. She got the best advice! :-D :-D",Positive
"'HE KNEW I WAS MAD, LED ME TO BE BUT I'M KNOWN FOR A FACT HE CAN'T STOP IT WITH #FACT'

Converted to African American English:

""HE KNEW I WAS MAD, LED ME TO BE BUT I'M KNOWN FOR A FACT HE CAN'T STOP IT WITH #FACT""

(Note: The original tweet is already",Positive
"""@Shona_BhaddAf AN I DON'T CARE WHAT KIS FRIENDS SAY WE HAD WAS LIKE JAY Z AND BEYONCE :-):-)""",Positive
"Aye, chile, don't say nothin' else to me. You just spit out every word that come outta yo mouth!",Negative
"""@HushandSwallow @Shona_BhaddAf Wow, his hormones be actin' up already:-)LOL I ain't ready to be a father yet:-)""",Negative
"My sistren said she gotta confront me. Wow, dat must be serious!",Neutral
'Just got sent home for da rest of da day! An' mah mom just blowed dust outta me!',Negative
"""#OOMF, my baby's daddy mad at me 'cause I told her he was tryna holla at me. Well, you did! Time 2 move on!""",Positive
"Ah don't even think 'fore I make a move, n'ah never leave the house without the tool.",Neutral
"""Dey show yo mama what she want, keepin' the baby an' him in da same house wit you, but she care 'bout dem. #BITKHPLEASE""",Negative
"Ah'm savin' things, y'all know, like I know, de whole world knows she really handled dat situation well.",Positive
Ah reckon I'll be finishin' up takin' out my braids first before I decide on any other stuff.,Neutral
Folks gon only tell you what they want you to know if you's already told somebody everything.,Neutral
"Bad gals ain't good, good gals ain't fun, college gals fall for thugs, hood gals want college guys.",Neutral
"Ah remember back in high school during practice, I was always the one to make them two big free throws to stop us from losin', and my team should thank me.",Positive
"A guy said, ""I wanna date these girls wit' big booties 'cause I need some variety in mah life, haha, I'm embarrassed by dis, TRU.""",Negative
'I pay you to put your work in front of me. #DatAintNoJoke',Negative
"Trucks be all the way now; we need one of dem for that back seat service, lol.",Positive
"Chick 1 wanna date two niggas, Chick 2 wanna get blown away in de rain, Chick 3 wanna get a desk at work, Chick 4 wanna be on stage wit a crowd. Which chick you?",Neutral
