sae_text,aae_text
"@kiss_my_lips18 Mmm hmm, that's what it sounds like to me. My baby's godmother can't be into that, lol.","@kiss_my_lips18 Mmm hmm, that’s what it sound like to me. My baby godmama can’t be into that, lol."
I was thinking about going to the mall on Monday since I have the day off... I’m not sure though.,I was thinkin’ bout goin’ to the mall on Monday since I got the day off... Ion know though.
"@ILoveAvis I know it does. I remember the last time I went—I kept falling down. I thought I was going to break my ankle in the process, lol.","@ILoveAvis I know it do. I remember last time I went—I kept fallin’ down. Thought I was gon’ break my ankle messin’ around, lol."
@ChanTheMan19 Did you see they put him in the conference championship game and he made two big catches?,@ChanTheMan19 You seen they put him in the conference championship game and he came through with two big catches?
"Thank you, Lord, for waking me up this morning. Please give me the strength because these people are getting on my nerves.","Thank you, Lord, for wakin’ me up this mornin’. Lord, give me strength, ’cause these folks gettin’ on my nerves."
I wonder how many men can lie next to a woman all night and not have sex with her.,I wonder how many dudes can lay up next to a woman all night and not try to smash.
You know the sex is good when it always feels like the first time again.,You know the sex good when it always feel like the first time all over again.
"I’m doing pretty well at not talking to my mom… it’s been two days, I think… HARDCORE.","I’m doin real good not talkin to my mama… it’s been like two days, I think… HARDCORE."
The Celtics lost to the Bulls and are now 20-19 for the season. Just take it one game at a time for number #oomf!,The Celtics lost to the Bulls and now they 20-19 for the season. Just gotta take it one game at a time for #oomf!
"Chief Keef is 17 years old. His child's mother is in the 8th grade, and he is currently in juvenile detention for violating probation. This is your role model?","Chief Keef just 17. His baby mama still in 8th grade, and he locked up in juvie for violatin’ probation. This who y’all lookin’ up to?"
"Future is like the new T-Pain. He sounds good singing the chorus, but I’m not so sure about him on the entire song.","Future kinda like the new T-Pain. He sound good singin’ the hook, but I’on know ’bout him on the whole song."
"I have so much to do today, but my first priority this morning was to spend time with my little girl.","I got so much to do today, but first thing this mornin’ was spendin’ time wit’ my lil’ girl."
"Lol, I just called my boyfriend to tell him that I’m going to join the army. We’re going to get married and be together forever.","Lol, I just hit up my man to tell him I’m boutta join the army. We gon get married and be together forever."
"I think I’m going to get my hair braided! I’m taking one weekend off, just for me and him.","I think I’ma get my hair braided! I’m takin’ one weekend off, just for me and him."
"Some things are not meant to be said, and I was about to say something, but I’m not going to.","Some things just ain’t meant to be said, and I was bout to say somethin’, but I ain’t gon’ do it."
"I know he sees me tweeting this, and it’s the truth. If it weren’t for him, I wouldn’t love again.","I know he see me tweetin’ this, and that’s real. If it wasn’t for him, I wouldn’t love again."
My aunt is crazy though... I don't know why she thinks I'm pregnant! I have to go.,My aunt be wildin’ tho... Ion even know why she think I’m pregnant! I gotta go.
"I wish I were with my significant other, but overall, I enjoyed my day with my coworkers.","Wish I was wit my boo, but overall, I had a good time chillin’ wit my coworkers."
"Your son and I have something special going on. Don’t try to ruin it, or there will be consequences.","Me and your son got somethin’ special goin’ on. Don’t try to mess it up, or it’s gon’ be consequences."
"@CoCoChanel_92 Yes, yes... But now that I work, I get my own. I'm going to have a couple of kids so he can spoil them.","@CoCoChanel_92 Yeah, yeah... But now that I got a job, I get mine. I’ma have me a couple kids so he can spoil them."
"It seems like every child is calling me Aunt Kisha or thinks I’m their big sister who doesn’t care about them at all, lol.","Seem like every kid callin me Aunt Kisha or think I’m they big sis who don’t care bout ’em at all, lol."
"""I'm not rushing it, I'm just ready to get that stuff out of the way ...""","I ain’t rushin’ it, I’m just ready to get that stuff out the way…"
"No one likes drama except for him... It's all good, I only have a couple of months left.","Ain’t nobody like drama but him... It’s cool though, I only got a couple months left."
"""@x_Monaeee Please don’t tag me now. You weren’t a few seconds ago. You have guys fighting your battles, but you’re still the same cowardly person.""","@x_Monaeee Don’t be taggin’ me now. You wasn’t a minute ago. You got dudes fightin’ yo battles, but you still the same scary ass person."
"I like him too much to stop, but I love him way too much to keep going. I think I know what I have to do.","I like him too much to quit, but I love him way too much to keep goin’. I think I know what I gotta do."
"Women are still upset that Rihanna got back together with Chris Brown, as if you all don’t keep taking back the same unreliable guy every two weeks!","Women still mad Rihanna got back wit Chris Brown, like y’all don’t be takin the same ain’t-shit dude back every other week!"
"TWITTER: Gets #horny around 3 and 4. It’s like a #hotline, but only on your timeline.","TWITTER: Be gettin’ #horny ‘round 3, 4. It’s like a #hotline, but just on ya timeline."
"@rouseyG_boss I understand that, don’t write me a statement lol, but if you invited her, you’re paying! Did this happen to you?","@rouseyG_boss I feel you, don’t be writin’ me no essay lol, but if you the one who invited her, you payin’! This ever happen to you?"
"""@ImDearlyBeloved Oh my gosh, my sister. Haha, this girl! I love being around her; she makes me happy, which is rare! She's a keeper.""","@ImDearlyBeloved Lawd, my sis. Lol, this girl! I love bein’ ‘round her; she really make me happy, and that don’t happen often! She a real one."
"""You changed my whole life. I don’t know what you’re doing to me with your love. I’m feeling completely superhuman—you did this to me!""",You done changed my whole life. I don’t know what you be doin’ to me with your love. I’m feelin’ straight up superhuman—you the one who did this to me!
@FUk_A_FAiryTale I know you do hear them. Squeeze—what are you going to do? Fuck and suck him up too?,@FUk_A_FAiryTale I know you be hearin’ them. Squeeze—what you finna do? Fuck an’ suck him up too?
"To be honest, I don’t know. I told Aaliyah you were just joking, and she said, “Oh well, Sabrina knows now.”","To be real, I don’t even know. I told Aaliyah you was just playin’, and she was like, “Oh well, Sabrina know now.”"
"It’s undeniable that we should be together. It’s unbelievable how I used to say that I would never fall. The point is, you need to know how I feel if you don’t already know.","Ain’t no denyin’ we s’posed to be together. Can’t believe I used to say I’d never fall. Point is, you gotta know how I feel if you don’t already."
"@IonLuvTheseH_s Damn, I thought you and I were better than this. I thought you liked me.","@IonLuvTheseH_s Damn, I thought me and you was better than this. I thought you fucked with me."
"You saying that’s your girl doesn’t mean anything, like prank callers, because it’s a small world and unfaithful women make it even smaller.","You sayin that’s yo girl don’t mean nothin, just like prank callers, ’cause it’s a small world and these unfaithful women make it even smaller."
"So when they lose in the Super Bowl, where is your bandwagon fan going to be then?","So when they lose in the Super Bowl, where yo bandwagon fan gon be at then?"
"@Quise_Sosa Yeah, I'm about to go to my aunt's house because it's my little cousin's birthday, but I'll be back.","@Quise_Sosa Yeah, I’m finna go to my auntie house cuz it’s my lil cousin birthday, but I’ll be back."
