original_text,sae_text
I'm trying go wait until the last minute of the last day to go back to Albany...,I'm trying to wait until the very last minute of the last day to go back to Albany...
NO CLASS!!!!  She let me go home! Privileges of being the only person in the class!,NO CLASS! She let me go home! Perks of being the only person in the class!
@SapranoLife_Dez lol I didn't leave you.. it was a last minute trip and I came right back the same day ... I got you if I ever go back,@SapranoLife_Dez lol I didn’t leave you. It was a last-minute trip and I came right back the same day. I’ll make sure to include you if I ever go back.
S/o to my #9 baby @PhireSpitter aka Hell and High Haze bka Triple H .... P PHIIIIIIII,"Shout out to my number 9, @PhireSpitter, also known as Hell and High Haze, better known as Triple H... P PHIIIIIIII"
"""@Down_WithOPP honestly, they need to fix ALL the gah damn pothole on y'all campus, bc that shit ridiculous ! Lol""","""@Down_WithOPP Honestly, they need to fix all the damn potholes on your campus, because that is ridiculous! Lol"""
"""@D_Fulton89: @itsTamarasWorld ummm last I checked it was pink matter. Unless you on that remix are something hahaha stfu obviously a typo""","""@D_Fulton89: @itsTamarasWorld Ummm, last I checked, it was 'Pink Matter.' Unless you're on that remix or something, hahaha. Shut up, it's obviously a typo."""
"""@D_Fulton89 my bro lying all on twitter, he ain't gon be in the wedding talking bout me n my possible future lol, smh light brights""","""@D_Fulton89 my brother is lying all over Twitter, he’s not going to be at the wedding talking about me and my possible future, lol. Shaking my head, light-skinned people."""
@sheerconfusion7 lol that too but girl...you know I've been fat since forever...snacks always on deck,"@sheerconfusion7 lol that too, but girl...you know I’ve been overweight forever...I always have snacks with me"
Pop dat pussy for a real nigga? Bitch u poppin dat pussy for a meal nigga lol,"Are you going to dance provocatively for a genuine man? You're actually doing it just for a meal, though. Lol."
U cant rap abt designer nd u gettin money but want a free video or a free beat dats backwards video directors nd producers gotta get paid 2,You can’t rap about designer brands and making money but then want a free video or a free beat—that’s backwards. Video directors and producers need to get paid too.
Im not spammin yall tl to get retweets i actually want yall to listen to some good music,I'm not spamming your timelines to get retweets; I actually want you all to listen to some good music.
In da hood on da block pullin 24s like ima vamp her pussy tighter den a cramp nd i beat it up like bandcamp,"In the neighborhood on the block, driving 24-inch rims like I’m a vampire. Her vagina is tighter than a cramp, and I have sex with her energetically, like at band camp."
U in and out of clubs all week but u dnt got no job #DisQualified,"You’ve been going in and out of clubs all week, but you don’t have a job. #DisQualified"
"""@EatEat_Daddy da creeps finna b like aye bro look who just gave me dey number lmaoooo""","""@EatEat_Daddy the creeps are about to be like, 'Hey bro, look who just gave me their number,' hahaha"""
Dis nigga herb go hard he got da eastside as far as bars go @LilHerbie_Ebk u need to do fuck wit us #NukeCityEnt real shit doe,"This guy Herb is really talented; he represents the Eastside when it comes to lyrics. @LilHerbie_Ebk, you should work with us. #NukeCityEnt For real."
I might not b jay z but my daughter dont want for shit if she need it she get it,"I might not be Jay-Z, but my daughter doesn’t lack anything—if she needs it, she gets it."
I gotta get up bright and early for work! It feel good to say dat again,I have to get up bright and early for work! It feels good to say that again.
Mob forget a bitch rite after i hit da bitch like point me to da kitchen bitch,"I quickly forget about a woman right after I sleep with her, like, just show me to the kitchen, woman."
My mama went me to driving to Coney Island an just to get some Bacon lol wtf,My mom had me drive to Coney Island just to get some bacon lol what the heck
that same person will be in a relationship with a trifling motherfucker and keep taking them back shits crazy,That same person will be in a relationship with an untrustworthy person and keep taking them back. It's crazy.
My parents alwayss Gotta sayy something me too meann too me for no reason Ughh :(,My parents always have to say something to me and are too mean to me for no reason. Ugh :(
@SouthSide_Losoo idk but i lik it now doe i got use too it doe now i guess,"@SouthSide_Losoo I don’t know, but I like it now though. I’ve gotten used to it now, I guess."
"""@FRANKAINTSHIT: Niggas tell they homeboys bout good pussy after the smash before they even turn the heat on in the carLmao u a fool fam""","""@FRANKAINTSHIT: Guys tell their friends about good sex right after it happens, before they even turn the heat on in the car. Lol, you're wild, man."""
@PHATBLACKBARBiE FYI how u figure dat and I was smoking wit u @ tay crib,"@PHATBLACKBARBiE For your information, how did you come to that conclusion when I was smoking with you at Tay’s place?"
"""yesssssss ! @GirIFacts: Be a girl with a mind, a bitch with an attitude & a lady with class.""","Yes! @GirIFacts: Be a girl with a mind, a woman with an attitude, and a lady with class."
Gotta learn how to work w| wat I got n stop living in the past...,I have to learn how to work with what I have and stop living in the past...
I know this guy and he's the luckiest guy in the world ... But he's unaware,"I know this guy, and he’s the luckiest guy in the world ... but he doesn’t realize it."
What do Notre Dame and weed have in common? nnThey both get smoked in bowls LOLOLOLOLOLOLOL,What do Notre Dame and marijuana have in common? They both get smoked in bowls. LOLOLOLOLOLOLOL
It's krazi how yhu can look meh n mi face & lie 2 meh wit no problem,It's crazy how you can look me in my face and lie to me with no problem.
In hungry af *looks n fridge & grabs hamburger & fries* guess I'm finna cook,I'm really hungry. *Looks in the fridge and grabs a hamburger and fries* I guess I'm about to cook.
@girlsluvSoSweet ik jux messing wit yhu lol *walks way kuz I'm still dne wit yhu*,@girlsluvSoSweet I’m just messing with you lol *walks away because I’m still done with you*
But iin dha mean tyme fiinna blaze up dhis louD while waitin fahh hiim to clock out.!,"But in the meantime, I'm going to smoke this loud while waiting for him to clock out."
"""Bitches Talk Shit , And Get Their Shit Split , That's That #Trill Shit (:""","People talk trash, and then face the consequences. That’s real. #Trill"
"""If s/he's not good enough to take home, don't lay with him/her cause there's a possibility they may become your baby's mama/daddy #wisdom""","If he or she isn't good enough to bring home, don't sleep with him or her because there's a chance they could become the parent of your child. #wisdom"
Hol' on...how can you have more hair on your chest than around your edges?!  o_0,Hold on...how can you have more hair on your chest than around your hairline?!  o_0
Is it childish that I change the channel when a commercial for a scary movie comes on?,Is it immature that I change the channel when a commercial for a scary movie comes on?
"""I know I should be eating something, but quite frankly, I don't feel like it...""","I know I should eat something, but honestly, I don't feel like it..."
"""I know some attractive people who aren't very photogenic, and some not so attractive folks that take flawless pics!""","I know some attractive people who aren't very photogenic, and some less attractive people who take flawless pictures!"
"""It's not that we don't exist, it's just that y'all not ready for us and/or just looking in the wrong places""","""It's not that we don't exist; it's just that you're not ready for us or you're looking in the wrong places."""
My singing voice definitely isn't as good as it could've been had I not stopped singing...,My singing voice definitely isn't as good as it could have been if I hadn't stopped singing...
Ain't You Tired Of The Running Around .. Dont Chu Wanna Be My Only Girl,Aren't you tired of running around? Don't you want to be my only girl?
That awkward moment when you were pretending to listen and now you realize a response is required.,That awkward moment when you were pretending to listen and now you realize you need to respond.
